when you have open containers,when you have open containers,This should only be used to abandon creation of a message,This should only be used to abandon creation of a dbus_message_iter_abandon_container_APIParam_2,libdbus
null,null,The `` value '' argument should be the address of a basic-typed dbus_message_iter_append_basic_APIParam_3,The  value  argument should be the address of a basic_typed dbus_message_iter_append_basic_APIParam_3,libdbus
null,null,return result,return result,libdbus
null,null,dbus_bool_t result = FALSE,dbus_bool_t result = FALSE,libdbus
null,null,result = TRUE,result = TRUE,libdbus
null,null,You may call dbus_message_iter_append_fixed_array_APIName multiple times for the same array,You may call dbus_message_iter_append_fixed_array_APIName multiple dbus_message_iter_append_fixed_array_APIParam_1 for the same array,libdbus
null,null,You must call dbus_message_iter_open_container_APIName to open an array of values before calling this function,You must call dbus_message_iter_open_container_APIName to open an array of values before calling this function,libdbus
null,null,The `` value '' argument should be the address of the array,The  value  argument should be the address of the array,libdbus
null,null,"It must not be closed again with this function , or abandoned with dbus_message_iter_abandon_container_APIName","It must not be closed again with this function , or abandoned with dbus_message_iter_abandon_container_APIName",libdbus
null,null,"If the iterator is at the end of the message, returns DBUS_TYPE_INVALID","If the dbus_message_iter_get_arg_type_APIParam_1 is at the end of the message, returns DBUS_TYPE_INVALID",libdbus
Even if dbus_message_iter_close_container_APIName fails due to lack of memory,Even if dbus_message_iter_close_container_APIName fails due to lack of memory,the sub-iterator dbus_message_iter_close_container_APIParam_2 has been closed and invalidated,the sub_iterator dbus_message_iter_close_container_APIParam_2 has been closed and invalidated,libdbus
null,null,You can thus write a loop as follows,You can call dbus_connection_read_write_APIName with loop as follows,libdbus
null,null,The iterator must currently be inside an array-typed value,The dbus_message_iter_get_array_len_APIParam_1 must currently be inside an array_typed value,libdbus
null,null,Use dbus_message_iter_get_element_count_APIName instead,Use dbus_message_iter_get_element_count_APIName instead,libdbus
null,null,Why would you want to know how many bytes are in the array as marshaled in the wire protocol ?,Why would you want to know how many bytes are in the array as marshaled in the wire protocol,libdbus
null,null,The dbus_message_iter_get_basic_APIParam_2 argument should be the address of a location to store dbus_message_iter_get_basic_APIParam_0,The dbus_message_iter_get_basic_APIParam_2 argument should be the address of a location to store dbus_message_iter_get_basic_APIParam_0,libdbus
null,null,The dbus_message_iter_get_fixed_array_APIParam_2 argument should be the address of a location to store dbus_message_iter_get_fixed_array_APIParam_0,The dbus_message_iter_get_fixed_array_APIParam_2 argument should be the address of a location to store dbus_message_iter_get_fixed_array_APIParam_0,libdbus
null,null,dbus_message_iter_get_basic_APIParam_0 is by reference and should not be freed,dbus_message_iter_get_basic_APIParam_0 is by reference and should not be freed,libdbus
null,null,So for int32 it should be a `` dbus_int32_t * '' and for string a `` const char ** '',So for int32 it should be a  dbus_int32_t dbus_message_iter_get_basic_APIParam_1  and for string a  const char,libdbus
null,null,To read any container type you will need to recurse into the container with dbus_message_iter_recurse_APIName,To read any container type you will need to call dbus_message_iter_recurse_APIName with recurse container with dbus_message_iter_recurse_APIName,libdbus
when you do not need them anymore,when you do not need them anymore,It is your job to close them,It is your job to close them,libdbus
null,null,Note that you need to check that the iterator points to an array prior to using this function,Note that you need to check that the dbus_message_iter_get_element_type_APIParam_1 to an array prior to using this function,libdbus
null,null,The message dbus_message_iter_get_fixed_array_APIParam_1 should be `` in '' the array,The message dbus_message_iter_get_fixed_array_APIParam_1 should be  in  the array,libdbus
when you try to use an integer as a string or something,when you try to use an integer as a string or something,you 'll crash,you will crash,libdbus
null,null,"Be sure you have somehow checked that dbus_message_iter_get_arg_type_APIName matches the type you are expecting , or","Be sure you have somehow checked that dbus_message_iter_get_arg_type_APIName matches the type you are expecting , or",libdbus
null,null,Be sure you have somehow checked that dbus_message_iter_get_arg_type_APIName matches the type you are expecting to recurse into,Be sure you have somehow checked that dbus_message_iter_get_arg_type_APIName matches the type you are expecting to recurse into,libdbus
null,null,dbus_message_iter_get_fixed_array_APIName should only be used if dbus_type_is_fixed_APIName returns TRUE for the element type,dbus_message_iter_get_fixed_array_APIName should only be used if dbus_type_is_fixed_APIName returns TRUE for the dbus_message_iter_get_fixed_array_APIParam_3,libdbus
if the application was expected to exit before running the main loop,if the application was expected to exit before call dbus_connection_read_write_APIName with loop,dbus_connection_flush_APIName should only be used,dbus_connection_flush_APIName should only be used,libdbus
null,null,So for int32 it should be a `` const dbus_int32_t ** '' dbus_message_iter_get_fixed_array_APIParam_0 dbus_message_iter_get_fixed_array_APIParam_2 is by reference and should not be freed,So for int32 it should be a  dbus_message_iter_get_fixed_array_APIParam_1 **  dbus_message_iter_get_fixed_array_APIParam_0 dbus_message_iter_get_fixed_array_APIParam_2 is by reference and should not be freed,libdbus
null,null,"dbus_message_iter_get_signature_APIName return the contained signature, or NULL if out of memory","dbus_message_iter_get_signature_APIName return the contained signature, or NULL if out of memory",libdbus
null,null,Some types of argument can only be read with DBusMessageIter however,Some types of argument can only be read with dbus_message_iter_init_APIParam_2 however,libdbus
null,null,"it need not be freed , and can be copied by assignment or memcpy_APIName","it need not be freed , and can be copied by assignment or memcpy_APIName",libdbus
null,null,"If there no next field, returns FALSE","If there no next field, returns FALSE",libdbus
null,null,"If the iterator moves forward, returns TRUE","If the dbus_message_iter_next_APIParam_1 moves forward, returns TRUE",libdbus
null,null,"On success , you are required to append the contents of the container using dbus_message_iter_open_container_APIParam_0 sub-iterator , and call dbus_message_iter_close_container_APIName","On success , you are required to call dbus_message_iter_append_basic_APIName with dbus_message_iter_open_container_APIParam_3 of the dbus_message_iter_open_container_APIParam_3 using dbus_message_iter_open_container_APIParam_0 sub_iterator , and call dbus_message_iter_close_container_APIName",libdbus
null,null,"For variants , the dbus_message_iter_open_container_APIParam_3 should be the dbus_message_iter_open_container_APIParam_2 of the single value inside the variant","For variants , the dbus_message_iter_open_container_APIParam_3 should be the dbus_message_iter_open_container_APIParam_2 of the single value inside the variant",libdbus
null,null,"For arrays , dbus_message_iter_open_container_APIParam_3 should be the dbus_message_iter_open_container_APIParam_2 of the array elements","For arrays , dbus_message_iter_open_container_APIParam_3 should be the dbus_message_iter_open_container_APIParam_2 of the array elements",libdbus
null,null,"For structs and dict entries , dbus_message_iter_open_container_APIParam_3 should be NULL","For structs and dbus_message_iter_open_container_APIParam_1 , dbus_message_iter_open_container_APIParam_3 should be NULL",libdbus
null,null,"However , after dbus_message_iter_open_container_APIName has either succeeded or failed , it is valid to call dbus_message_iter_abandon_container_if_open_APIName","However , after dbus_message_iter_open_container_APIName has either succeeded or failed , it is valid to call dbus_message_iter_abandon_container_if_open_APIName",libdbus
null,null,"dbus_message_lock_APIName may also called externally , for applications wrapping D-Bus in another protocol","dbus_message_lock_APIName may also called externally , for applications call dbus_message_demarshal_APIName with dbus_message_lock_APIParam_1 in another protocol",libdbus
if the value exists,if the value exists,you can only recurse,you can only recurse,libdbus
if there is no container to recurse into at the current iterator position,if there is no container to call dbus_signature_iter_recurse_APIName with recurse iterator position,Results of dbus_message_iter_recurse_APIName are undefined,Results of dbus_message_iter_recurse_APIName are undefined,libdbus
null,null,dbus_message_marshal_APIParam_2 is the location to save the marshalled form to,dbus_message_marshal_APIParam_2 is the location to save the marshalled form to,libdbus
null,null,dbus_message_marshal_APIParam_3 is the location to save the length of the marshalled form to,dbus_message_marshal_APIParam_3 is the location to save the dbus_message_marshal_APIParam_3 of the marshalled form to,libdbus
null,null,"Usually you want to use dbus_message_new_method_call_APIName , dbus_message_new_method_return_APIName , dbus_message_new_signal_APIName , or dbus_message_new_error_APIName instead","Usually you want to use dbus_message_new_method_call_APIName , dbus_message_new_method_return_APIName , dbus_message_new_signal_APIName , or dbus_message_new_error_APIName instead",libdbus
null,null,The error name must be a valid error name according to the syntax given in the D-Bus specification,The error name must be a valid error name according to the syntax call dbus_message_demarshal_APIName with dbus_message_new_error_APIParam_1,libdbus
If you do not want to make up an error name,If you do not want to make up an error name,just use DBUS_ERROR_FAILED,just use DBUS_ERROR_FAILED,libdbus
null,null,dbus_message_new_error_printf_APIName return a new error message,dbus_message_new_error_printf_APIName return a new dbus_message_new_error_printf_APIParam_3,libdbus
null,null,The dbus_message_new_method_call_APIParam_2 and dbus_message_new_method_call_APIParam_4 names may not be NULL,The dbus_message_new_method_call_APIParam_2 and dbus_message_new_method_call_APIParam_4 names may not be NULL,libdbus
null,null,The dbus_message_new_method_call_APIParam_1 may be NULL in which case no dbus_message_new_method_call_APIParam_1 is set,The dbus_message_new_method_call_APIParam_1 may be NULL in which case no dbus_message_new_method_call_APIParam_1 is set,libdbus
null,null,"Destination , dbus_message_new_method_call_APIParam_2 , interface , and dbus_message_new_method_call_APIParam_4 name can not contain any invalid characters","dbus_message_new_method_call_APIParam_1 , dbus_message_new_method_call_APIParam_2 , dbus_message_new_method_call_APIParam_3 , and dbus_message_new_method_call_APIParam_4 name can not contain any invalid dbus_message_new_method_call_APIParam_4",libdbus
null,null,dbus_message_new_method_call_APIParam_2 is object dbus_message_new_method_call_APIParam_2 the message should be sent to,dbus_message_new_method_call_APIParam_2 is object dbus_message_new_method_call_APIParam_2 the dbus_message_new_method_call_APIParam_0 should be sent to,libdbus
null,null,dbus_message_new_method_call_APIParam_1 is name that the message should be sent to or NULL,dbus_message_new_method_call_APIParam_1 is name that the dbus_message_new_method_call_APIParam_0 should be sent to or NULL,libdbus
null,null,"dbus_message_new_method_call_APIParam_4 is on , or NULL dbus_message_new_method_call_APIParam_4 method to invoke","dbus_message_new_method_call_APIParam_4 is on , or NULL dbus_message_new_method_call_APIParam_4 method to invoke",libdbus
null,null,"The main implication of this is that , but it will have no values , so you will not be able to recurse further","The main implication of this is that , but it will have no values , so you will not be able to recurse further",libdbus
null,null,"The interface may be NULL , which","The dbus_message_new_method_call_APIParam_3 may be NULL , which",libdbus
null,null,"Path , interface , and signal dbus_message_new_signal_APIParam_3 must all be valid","dbus_message_new_signal_APIParam_1 , dbus_message_new_signal_APIParam_2 , and signal dbus_message_new_signal_APIParam_3 must all be valid",libdbus
null,null,dbus_message_ref_APIName return the dbus_message_ref_APIParam_1 See also dbus_message_unref,dbus_message_ref_APIName return the dbus_message_ref_APIParam_1 See also dbus_message_ref_APIParam_1,libdbus
null,null,"For messages whose type is not DBUS_MESSAGE_TYPE_METHOD_CALL , this flag is meaningless and should not be set","For dbus_message_set_allow_interactive_authorization_APIParam_1 whose type is not DBUS_MESSAGE_TYPE_METHOD_CALL , this flag is meaningless and should not be set",libdbus
if interactive authorization is acceptable,if interactive authorization is acceptable,dbus_message_set_allow_interactive_authorization_APIParam_2 is TRUE,dbus_message_set_allow_interactive_authorization_APIParam_2 is TRUE,libdbus
if auto-starting is desired,if auto_starting is desired,dbus_message_set_auto_start_APIParam_2 is TRUE,dbus_message_set_auto_start_APIParam_2 is TRUE,libdbus
if no reply is desired,if no reply is desired,dbus_message_set_no_reply_APIParam_2 is TRUE,dbus_message_set_no_reply_APIParam_2 is TRUE,libdbus
if _exit_APIName should be called after a disconnect signal,if _exit_APIName should be called after a disconnect signal,dbus_connection_set_exit_on_disconnect_APIParam_2 is TRUE,dbus_connection_set_exit_on_disconnect_APIParam_2 is TRUE,libdbus
null,null,It may use the error DBUS_ERROR_INTERACTIVE_AUTHORIZATION_REQUIRED to signal that,It may use the dbus_message_set_allow_interactive_authorization_APIParam_0 to signal that,libdbus
null,null,dbus_message_set_container_instance_APIParam_2 is the path or NULL to unset,dbus_message_set_container_instance_APIParam_2 is the dbus_message_set_container_instance_APIParam_2 or NULL to unset,libdbus
null,null,dbus_message_set_path_APIParam_2 is the path or NULL to unset,dbus_message_set_path_APIParam_2 is the dbus_message_set_path_APIParam_2 or NULL to unset,libdbus
null,null,The path must contain only valid characters for an object path as defined in the D-Bus specification,The dbus_message_set_container_instance_APIParam_2 must contain only valid dbus_message_set_container_instance_APIParam_2 for an object dbus_message_set_container_instance_APIParam_2 as defined in the dbus_message_set_container_instance_APIParam_1,libdbus
null,null,dbus_message_set_destination_APIParam_2 is the dbus_message_set_destination_APIParam_2 name or NULL to unset,dbus_message_set_destination_APIParam_2 is the dbus_message_set_destination_APIParam_2 name or NULL to unset,libdbus
null,null,The dbus_message_set_destination_APIParam_2 name must contain only valid characters as defined in the D-Bus specification,The dbus_message_set_destination_APIParam_2 name must contain only valid dbus_message_set_destination_APIParam_2 as defined in the dbus_message_set_destination_APIParam_1,libdbus
null,null,The dbus_message_set_member_APIParam_2 name must contain only valid characters as defined in the D-Bus specification,The dbus_message_set_member_APIParam_2 name must contain only valid dbus_message_set_member_APIParam_2 as defined in the dbus_message_set_member_APIParam_1,libdbus
null,null,The error name must contain only valid characters as defined in the D-Bus specification,The error name must contain only valid dbus_message_set_error_name_APIParam_2 as defined in the dbus_message_set_error_name_APIParam_1,libdbus
null,null,dbus_message_set_error_name_APIParam_2 is the name or NULL to unset,dbus_message_set_error_name_APIParam_2 is the name or NULL to unset,libdbus
null,null,dbus_message_set_interface_APIParam_2 is the interface or NULL to unset,dbus_message_set_interface_APIParam_2 is the dbus_message_set_interface_APIParam_2 or NULL to unset,libdbus
null,null,The interface name must contain only valid characters as defined in the D-Bus specification,The interface name must contain only valid dbus_message_set_interface_APIParam_2 as defined in the dbus_message_set_interface_APIParam_1,libdbus
null,null,dbus_message_set_member_APIParam_2 is the dbus_message_set_member_APIParam_2 or NULL to unset,dbus_message_set_member_APIParam_2 is the dbus_message_set_member_APIParam_2 or NULL to unset,libdbus
null,null,dbus_message_set_sender_APIParam_2 is the dbus_message_set_sender_APIParam_2 or NULL to unset,dbus_message_set_sender_APIParam_2 is the dbus_message_set_sender_APIParam_2 or NULL to unset,libdbus
null,null,The path must contain only valid characters as defined in the D-Bus specification,The dbus_message_set_path_APIParam_2 must contain only valid dbus_message_set_path_APIParam_2 as defined in the dbus_message_set_path_APIParam_1,libdbus
null,null,The dbus_message_set_sender_APIParam_2 must be a valid bus name as defined in the D-Bus specification,The dbus_message_set_sender_APIParam_2 must be a valid bus name as defined in the dbus_message_set_sender_APIParam_1,libdbus
null,null,Usually you do not want to call this,Usually you do not want to call this,libdbus
null,null,This can only be done once on a dbus_message_set_serial_APIParam_1,This can only be done once on a dbus_message_set_serial_APIParam_1,libdbus
If you are not implementing a dbus_message_set_sender_APIParam_1 bus,If you are not implementing a dbus_message_set_sender_APIParam_1 bus,daemon you should not need to set the dbus_message_set_sender_APIParam_2,daemon you should not need to set the dbus_message_set_sender_APIParam_2,libdbus
null,null,"If the iterator is pointing at a type code such as ', the iterator will be returned directly","If the dbus_signature_iter_get_current_type_APIParam_1 is call dbus_signature_iter_recurse_APIName with type code such as ', the dbus_signature_iter_get_current_type_APIParam_1 will be returned directly",libdbus
null,null,"DBUS_TYPE_STRUCT , not ' -LRB- '","DBUS_TYPE_STRUCT , not ' _LRB",libdbus
"when encapsulating messages in another protocol , or otherwise bypassing DBusConnection","when encapsulating messages in another protocol , or call dbus_connection_ref_APIName with DBusConnection",dbus_message_set_serial_APIName is only needed,dbus_message_set_serial_APIName is only needed,libdbus
if the dbus_set_error_from_message_APIParam_2 is an dbus_set_error_from_message_APIParam_1 dbus_set_error_from_message_APIParam_2,if the dbus_set_error_from_message_APIParam_2 is an dbus_set_error_from_message_APIParam_1 dbus_set_error_from_message_APIParam_2,"The dbus_set_error_from_message_APIParam_1 is only set , as in DBUS_MESSAGE_TYPE_ERROR","The dbus_set_error_from_message_APIParam_1 is only set , as in DBUS_MESSAGE_TYPE_ERROR",libdbus
null,null,you should initialize a sub-iterator with dbus_signature_iter_recurse_APIName to parse the container type,you should initialize a dbus_signature_iter_get_current_type_APIParam_1 with dbus_signature_iter_recurse_APIName to call dbus_type_is_container_APIName with dbus_signature_iter_get_current_type_APIParam_1,libdbus
null,null,Returns the signature of the single complete type starting at the given iterator,Returns the dbus_signature_iter_get_signature_APIParam_1 of the single complete type starting at the given dbus_signature_iter_get_signature_APIParam_1,libdbus
null,null,"If the iterator is pointing at one of the ""i"" just that ""i"" would be returned","If the dbus_signature_iter_get_signature_APIParam_1 is pointing at one of the ""i"" just that ""i"" would be returned",libdbus
null,null,Should be freed with dbus_free_APIName,Should be freed with dbus_free_APIName,libdbus
if you invoke dbus_signature_iter_get_element_type_APIName when the current type of the iterator is not DBUS_TYPE_ARRAY,if you invoke dbus_signature_iter_get_element_type_APIName when the current type of the iterator is not DBUS_TYPE_ARRAY,Undefined behavior results,Undefined behavior results,libdbus
null,null,dbus_signature_iter_init_APIName is not safe to use on invalid signatures,dbus_signature_iter_init_APIName is not safe to use on invalid dbus_signature_iter_init_APIParam_2,libdbus
null,null,Returns FALSE at the end of the current container,Returns FALSE at the end of the current container,libdbus
null,null,be sure to validate potentially invalid signatures with dbus_signature_validate before using this function,be sure to validate potentially invalid dbus_signature_iter_init_APIParam_2 with dbus_signature_iter_init_APIParam_2 before using this function,libdbus
null,null,if dbus_type_is_container_APIName returns FALSE for the result of dbus_signature_iter_get_current_type_APIName ),if dbus_type_is_container_APIName returns FALSE for the result of dbus_signature_iter_get_current_type_APIName,libdbus
null,null,"if the iterator is pointing at the start of ""ii"" , """" would be returned","if the dbus_signature_iter_get_signature_APIParam_1 is pointing at the dbus_signature_iter_get_signature_APIParam_1 of ""ii"" , """" would be returned",libdbus
if you do not care about having an dbus_signature_validate_APIParam_2 name and message,if you do not care about having an dbus_signature_validate_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_path_APIParam_2 name and message,if you do not care about having an dbus_validate_path_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_signature_validate_APIParam_2 name and message,if you do not care about having an dbus_signature_validate_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_path_APIParam_2 name and message,if you do not care about having an dbus_validate_path_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_signature_validate_APIParam_2 name and message,if you do not care about having an dbus_signature_validate_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_path_APIParam_2 name and message,if you do not care about having an dbus_validate_path_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_signature_validate_APIParam_2 name and message,if you do not care about having an dbus_signature_validate_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_path_APIParam_2 name and message,if you do not care about having an dbus_validate_path_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_signature_validate_APIParam_2 name and message,if you do not care about having an dbus_signature_validate_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_path_APIParam_2 name and message,if you do not care about having an dbus_validate_path_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,if you do not care about having an dbus_validate_utf8_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_signature_validate_APIParam_2 name and message,if you do not care about having an dbus_signature_validate_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,if you do not care about having an dbus_validate_bus_name_APIParam_2 dbus_validate_bus_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,if you do not care about having an dbus_validate_error_name_APIParam_2 dbus_validate_error_name_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,if you do not care about having an dbus_validate_interface_APIParam_2 dbus_validate_interface_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,if you do not care about having an dbus_validate_member_APIParam_2 dbus_validate_member_APIParam_1 and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
if you do not care about having an dbus_validate_path_APIParam_2 name and message,if you do not care about having an dbus_validate_path_APIParam_2 name and message,NULL can always be passed instead of a DBusError *,NULL can always be passed instead of a dbus_validate_utf8_APIParam_2,libdbus
