"Note that on Windows , that stream should be opened in binary mode",null,"Note that on Windows, that stream should be opened in binary mode","Alternatively, you may call pcap_fopen_offline_APIName or pcap_fopen_offline_with_tstamp_precision_APIName to read dumped data from an existing open stream pcap_fopen_offline_APIParam_1. pcap_fopen_offline_with_tstamp_precision_APIName takes an additional precision argument as described above. Note that on Windows, that stream should be opened in binary mode"
the packet buffer timeout that will be used on a capture handle,"when the handle is activated to pcap_set_timeout_APIParam_2 , which is in units of milliseconds","pcap_set_timeout_APIName sets the packet buffer timeout that will be used on a capture handle when the handle is activated to pcap_set_timeout_APIParam_2, which is in units of milliseconds.","pcap_set_timeout_APIName sets the packet buffer timeout that will be used on a capture handle when the handle is activated to pcap_set_timeout_APIParam_2, which is in units of milliseconds. (See pcap_APIName for an explanation of the packet buffer timeout"
pcap_set_timeout_APIName sets,null,"pcap_set_timeout_APIName sets the packet buffer timeout that will be used on a capture handle when the handle is activated to pcap_set_timeout_APIParam_2, which is in units of milliseconds.","pcap_set_timeout_APIName sets the packet buffer timeout that will be used on a capture handle when the handle is activated to pcap_set_timeout_APIParam_2, which is in units of milliseconds. (See pcap_APIName for an explanation of the packet buffer timeout"
pcap_open_offline_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars,null,pcap_open_offline_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars,"pcap_open_offline_APIName, pcap_open_offline_with_tstamp_precision_APIName, pcap_fopen_offline_APIName, and pcap_fopen_offline_with_tstamp_precision_APIName return a pcap_t * on success and NULL on failure. If NULL be returned by pcap_open_offline_APIName, pcap_open_offline_APIParam_2 is filled in with an appropriate error message. pcap_open_offline_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars"
pcap_open_offline_with_tstamp_precision_APIName and pcap_fopen_offline_with_tstamp_precision_APIName became available in libpcap release 1.5.1,null,pcap_open_offline_with_tstamp_precision_APIName and pcap_fopen_offline_with_tstamp_precision_APIName became available in libpcap release 1.5.1.,"pcap_open_offline_with_tstamp_precision_APIName and pcap_fopen_offline_with_tstamp_precision_APIName became available in libpcap release 1.5.1. In previous releases, time stamps from a savefile are always given in seconds and microseconds"
pcap_can_set_rfmon_APIName checks is activated,null,pcap_can_set_rfmon_APIName checks  is activated,pcap_can_set_rfmon_APIName checks whether monitor mode could be set on a capture handle when the handle is activated
A negative return value indicates what error condition occurred,null,A negative return value indicates what error condition occurred.,"pcap_can_set_rfmon_APIName returns 0 if monitor mode could not be set, 1 if monitor mode could be set, and a negative value on error. A negative return value indicates what error condition occurred. The possible error values are: PCAP_ERROR_NO_SUCH_DEVICE"
the `` any '' device on Linux will have a link-layer header type of DLT_LINUX_SLL,null,"For example , the `` any '' device on Linux will have a link-layer header type of DLT_LINUX_SLL ","Do NOT assume that the packets for a given capture or savefile will have any given link-layer header type, such as DLT_EN10MB for Ethernet. For example, the ""any"" device on Linux will have a link-layer header type of DLT_LINUX_SLL even if all devices on the system at the time the ""any"" device is opened have some other data link type, such as DLT_EN10MB for Ethernet"
"In previous releases , time stamps from a savefile are always given in seconds and microseconds",null,"In previous releases, time stamps from a savefile are always given in seconds and microseconds","pcap_open_offline_with_tstamp_precision_APIName and pcap_fopen_offline_with_tstamp_precision_APIName became available in libpcap release 1.5.1. In previous releases, time stamps from a savefile are always given in seconds and microseconds"
The possible error values are,null,The possible error values are: PCAP_ERROR_NO_SUCH_DEVICE,"pcap_can_set_rfmon_APIName returns 0 if monitor mode could not be set, 1 if monitor mode could be set, and a negative value on error. A negative return value indicates what error condition occurred. The possible error values are: PCAP_ERROR_NO_SUCH_DEVICE"
"pcap_can_set_rfmon_APIName returns 0 if monitor mode could not be set, 1 if monitor mode could be set, and a negative value on error",null,"pcap_can_set_rfmon_APIName returns 0 if monitor mode could not be set, 1 if monitor mode could be set, and a negative value on error.","pcap_can_set_rfmon_APIName returns 0 if monitor mode could not be set, 1 if monitor mode could be set, and a negative value on error. A negative return value indicates what error condition occurred. The possible error values are: PCAP_ERROR_NO_SUCH_DEVICE"
"The behavior , , is undefined , as is the behavior if the timeout is set to zero or to a negative value",if the timeout is not specified,"The behavior, if the timeout is not specified, is undefined, as is the behavior if the timeout is set to zero or to a negative value.","The behavior, if the timeout is not specified, is undefined, as is the behavior if the timeout is set to zero or to a negative value. We recommend always setting the timeout to a non-zero value unless immediate mode is set, in which case the timeout has no effect"
The process does not have permission to check,null,The process does not have permission to check  .,The process does not have permission to check whether monitor mode could be supported. PCAP_ERROR_ACTIVATED
The capture handle has already been activated,null,The capture handle has already been activated.,The capture handle has already been activated. PCAP_ERROR
they will be scaled up or down as necessary before being supplied,If the time stamps in the file do not have the same precision as the requested precision,"If the time stamps in the file do not have the same precision as the requested precision, they will be scaled up or down as necessary before being supplied","pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired; if PCAP_TSTAMP_PRECISION_MICRO is specified, packet time stamps will be supplied in seconds and microseconds, and if PCAP_TSTAMP_PRECISION_NANO is specified, packet time stamps will be supplied in seconds and nanoseconds. If the time stamps in the file do not have the same precision as the requested precision, they will be scaled up or down as necessary before being supplied"
Another error occurred,null,Another error occurred.,Another error occurred. pcap_geterr_APIName or pcap_perror_APIName may be called with pcap_can_set_rfmon_APIParam_1 as an argument to fetch or display a message describing the error
The capture source specified does not exist,when the handle was created,The capture source specified when the handle was created does not exist.,The capture source specified when the handle was created does not exist. PCAP_ERROR_PERM_DENIED
pcap_is_swapped_APIName returns true  if pcap_is_swapped_APIParam_1 refers to a savefile that uses a different byte order than the current system,null,pcap_is_swapped_APIName returns true (1) if pcap_is_swapped_APIParam_1 refers to a savefile that uses a different byte order than the current system.,"pcap_is_swapped_APIName returns true (1) if pcap_is_swapped_APIParam_1 refers to a savefile that uses a different byte order than the current system. For a live capture, it always returns false (0"
pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired,null,"pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired; if PCAP_TSTAMP_PRECISION_MICRO is specified, packet time stamps will be supplied in seconds and microseconds, and if PCAP_TSTAMP_PRECISION_NANO is specified, packet time stamps will be supplied in seconds and nanoseconds.","pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired; if PCAP_TSTAMP_PRECISION_MICRO is specified, packet time stamps will be supplied in seconds and microseconds, and if PCAP_TSTAMP_PRECISION_NANO is specified, packet time stamps will be supplied in seconds and nanoseconds. If the time stamps in the file do not have the same precision as the requested precision, they will be scaled up or down as necessary before being supplied"
pcap_geterr_APIName or pcap_perror_APIName may be called with pcap_can_set_rfmon_APIParam_1 as an argument to fetch or display a message describing the error,null,pcap_geterr_APIName or pcap_perror_APIName may be called with pcap_can_set_rfmon_APIParam_1 as an argument to fetch or display a message describing the error,Another error occurred. pcap_geterr_APIName or pcap_perror_APIName may be called with pcap_can_set_rfmon_APIParam_1 as an argument to fetch or display a message describing the error
pcap_set_immediate_mode_APIName sets is activated,null,pcap_set_immediate_mode_APIName sets  is activated .,"pcap_set_immediate_mode_APIName sets whether immediate mode should be set on a capture handle when the handle is activated. In immediate mode, packets are always delivered as soon as they arrive, with no buffering. If pcap_set_immediate_mode_APIParam_2 is non-zero, immediate mode will be set, otherwise it will not be set"
pcap_is_swapped_APIName returns true  or false  on success and PCAP_ERROR_NOT_ACTIVATED if pcap_is_swapped_APIName is called on a capture handle that has been created but not activated,null,pcap_is_swapped_APIName returns true (1) or false (0) on success and PCAP_ERROR_NOT_ACTIVATED if pcap_is_swapped_APIName is called on a capture handle that has been created but not activated,pcap_is_swapped_APIName returns true (1) or false (0) on success and PCAP_ERROR_NOT_ACTIVATED if pcap_is_swapped_APIName is called on a capture handle that has been created but not activated
Additional error codes may be added in the future,null,"Additional error codes may be added in the future; a program should check for 0, 1, and negative, return codes, and treat all negative return codes as errors.","Additional error codes may be added in the future; a program should check for 0, 1, and negative, return codes, and treat all negative return codes as errors. pcap_statustostr_APIName can be called, with a warning or error code as an argument, to fetch a message describing the warning or error code"
"a program should check for 0, 1, and negative, return codes, and treat all negative return codes as errors",null,"Additional error codes may be added in the future; a program should check for 0, 1, and negative, return codes, and treat all negative return codes as errors.","Additional error codes may be added in the future; a program should check for 0, 1, and negative, return codes, and treat all negative return codes as errors. pcap_statustostr_APIName can be called, with a warning or error code as an argument, to fetch a message describing the warning or error code"
"For a live capture, it always returns false (0",null,"For a live capture, it always returns false (0","pcap_is_swapped_APIName returns true (1) if pcap_is_swapped_APIParam_1 refers to a savefile that uses a different byte order than the current system. For a live capture, it always returns false (0"
"pcap_statustostr_APIName can be called , with a warning or error code as an argument , to fetch a message describing the warning or error code",null,"pcap_statustostr_APIName can be called, with a warning or error code as an argument, to fetch a message describing the warning or error code","Additional error codes may be added in the future; a program should check for 0, 1, and negative, return codes, and treat all negative return codes as errors. pcap_statustostr_APIName can be called, with a warning or error code as an argument, to fetch a message describing the warning or error code"
pcap_set_immediate_mode_APIName returns 0 on success or PCAP_ERROR_ACTIVATED if pcap_set_immediate_mode_APIName is called on a capture handle that has been activated,null,pcap_set_immediate_mode_APIName returns 0 on success or PCAP_ERROR_ACTIVATED if pcap_set_immediate_mode_APIName is called on a capture handle that has been activated,pcap_set_immediate_mode_APIName returns 0 on success or PCAP_ERROR_ACTIVATED if pcap_set_immediate_mode_APIName is called on a capture handle that has been activated
pcap_set_immediate_mode_APIName became available in libpcap release 1.5.0,null,pcap_set_immediate_mode_APIName became available in libpcap release 1.5.0.,"pcap_set_immediate_mode_APIName became available in libpcap release 1.5.0. In previous releases, if immediate delivery of packets is required"
"In immediate mode , packets are always delivered as soon as they arrive , with no buffering",null,"In immediate mode, packets are always delivered as soon as they arrive, with no buffering.","pcap_set_immediate_mode_APIName sets whether immediate mode should be set on a capture handle when the handle is activated. In immediate mode, packets are always delivered as soon as they arrive, with no buffering. If pcap_set_immediate_mode_APIParam_2 is non-zero, immediate mode will be set, otherwise it will not be set"
"The file can have the pcap file format as described in pcap-savefile_APIName , which is the file format used by , among other programs , tcpdump_APIName and tcpslice_APIName , or can have the pcapng file format",null,"The file can have the pcap file format as described in pcap-savefile_APIName , which is the file format used by , among other programs , tcpdump_APIName and tcpslice_APIName , or can have the pcapng file format ,  .","fname specifies the name of the file to open. The file can have the pcap file format as described in pcap-savefile_APIName, which is the file format used by, among other programs, tcpdump_APIName and tcpslice_APIName, or can have the pcapng file format, although not all pcapng files can be read. The name ""-"" is a synonym for stdin"
pcap_dump_flush_APIName returns 0 on success and PCAP_ERROR on failure,null,pcap_dump_flush_APIName returns 0 on success and PCAP_ERROR on failure,pcap_dump_flush_APIName returns 0 on success and PCAP_ERROR on failure
"On other platforms , capture devices are always in immediate mode",null,"On other platforms, capture devices are always in immediate mode","On other platforms, capture devices are always in immediate mode"
pcap_next_ex_APIName reads the next packet and returns a success/failure indication,null,pcap_next_ex_APIName reads the next packet and returns a success/failure indication.,"pcap_next_ex_APIName reads the next packet and returns a success/failure indication. If the packet was read without problems, the pointer pointed to by the pcap_next_ex_APIParam_2 argument is set to point to the pcap_pkthdr struct for the packet, and the pointer pointed to by the pcap_next_ex_APIParam_3 argument is set to point to the data in the packet. The struct pcap_pkthdr and the packet data are not to be freed by the caller, and are not guaranteed to be valid after the next call to pcap_next_ex_APIName, pcap_next_APIName, pcap_loop_APIName, or pcap_dispatch_APIName; if the code needs them to remain valid, it must make a copy of them"
pcap_next_APIName reads the next packet  and returns a u_char pointer to the data in that packet,null,pcap_next_APIName reads the next packet (by calling pcap_dispatch_APIName with a cnt of 1) and returns a u_char pointer to the data in that packet.,"pcap_next_APIName reads the next packet (by calling pcap_dispatch_APIName with a cnt of 1) and returns a u_char pointer to the data in that packet. The packet data is not to be freed by the caller, and is not guaranteed to be valid after the next call to pcap_next_ex_APIName, pcap_next_APIName, pcap_loop_APIName, or pcap_dispatch_APIName; if the code needs it to remain valid, it must make a copy of it. The pcap_pkthdr structure pointed to by h is filled in with the appropriate values for the packet"
"immediate mode will be set , otherwise it will not be set",If pcap_set_immediate_mode_APIParam_2 is non-zero,"If pcap_set_immediate_mode_APIParam_2 is non-zero, immediate mode will be set, otherwise it will not be set","pcap_set_immediate_mode_APIName sets whether immediate mode should be set on a capture handle when the handle is activated. In immediate mode, packets are always delivered as soon as they arrive, with no buffering. If pcap_set_immediate_mode_APIParam_2 is non-zero, immediate mode will be set, otherwise it will not be set"
The bytes of data from the packet begin with a link-layer header,null,The bytes of data from the packet begin with a link-layer header.,"The bytes of data from the packet begin with a link-layer header. The format of the link-layer header is indicated by the return value of the pcap_datalink_APIName routine when handed the pcap_t value also passed to pcap_loop_APIName or pcap_dispatch_APIName. https://www.tcpdump.org/linktypes.html lists the values pcap_datalink_APIName can return and describes the packet formats that correspond to those values. The value pcap_next_ex_APIName returns will be valid for all packets received unless and until pcap_set_datalink_APIName is called; after a successful call to pcap_set_datalink_APIName, all subsequent packets will have a link-layer header of the type specified by the link-layer header type value passed to pcap_set_datalink"
packet time stamps will be supplied in seconds and microseconds,if PCAP_TSTAMP_PRECISION_MICRO is specified,"pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired; if PCAP_TSTAMP_PRECISION_MICRO is specified, packet time stamps will be supplied in seconds and microseconds, and if PCAP_TSTAMP_PRECISION_NANO is specified, packet time stamps will be supplied in seconds and nanoseconds.","pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired; if PCAP_TSTAMP_PRECISION_MICRO is specified, packet time stamps will be supplied in seconds and microseconds, and if PCAP_TSTAMP_PRECISION_NANO is specified, packet time stamps will be supplied in seconds and nanoseconds. If the time stamps in the file do not have the same precision as the requested precision, they will be scaled up or down as necessary before being supplied"
"and if PCAP_TSTAMP_PRECISION_NANO is specified , packet time stamps will be supplied in seconds and nanoseconds",null,"pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired; if PCAP_TSTAMP_PRECISION_MICRO is specified, packet time stamps will be supplied in seconds and microseconds, and if PCAP_TSTAMP_PRECISION_NANO is specified, packet time stamps will be supplied in seconds and nanoseconds.","pcap_open_offline_with_tstamp_precision_APIName takes an additional precision argument specifying the time stamp precision desired; if PCAP_TSTAMP_PRECISION_MICRO is specified, packet time stamps will be supplied in seconds and microseconds, and if PCAP_TSTAMP_PRECISION_NANO is specified, packet time stamps will be supplied in seconds and nanoseconds. If the time stamps in the file do not have the same precision as the requested precision, they will be scaled up or down as necessary before being supplied"
//www.tcpdump.org/linktypes.html lists the values pcap_datalink_APIName can return and describes the packet formats that correspond to those values,null,https://www.tcpdump.org/linktypes.html lists the values pcap_datalink_APIName can return and describes the packet formats that correspond to those values.,"The bytes of data from the packet begin with a link-layer header. The format of the link-layer header is indicated by the return value of the pcap_datalink_APIName routine when handed the pcap_t value also passed to pcap_loop_APIName or pcap_dispatch_APIName. https://www.tcpdump.org/linktypes.html lists the values pcap_datalink_APIName can return and describes the packet formats that correspond to those values. The value pcap_next_ex_APIName returns will be valid for all packets received unless and until pcap_set_datalink_APIName is called; after a successful call to pcap_set_datalink_APIName, all subsequent packets will have a link-layer header of the type specified by the link-layer header type value passed to pcap_set_datalink"
In previous releases,if immediate delivery of packets is required,"In previous releases, if immediate delivery of packets is required","pcap_set_immediate_mode_APIName became available in libpcap release 1.5.0. In previous releases, if immediate delivery of packets is required"
pcap_dump_close_APIName closes the savefile,null,pcap_dump_close_APIName closes the savefile,pcap_dump_close_APIName closes the savefile
pcap_strerror_APIName returns an pcap_strerror_APIParam_1 message string corresponding to error,null,pcap_strerror_APIName returns an pcap_strerror_APIParam_1 message string corresponding to error,pcap_strerror_APIName is provided in case strerror_APIName is not available. pcap_strerror_APIName returns an pcap_strerror_APIParam_1 message string corresponding to error
The pcap_pkthdr structure pointed to by h is filled in with the appropriate values for the packet,null,The pcap_pkthdr structure pointed to by h is filled in with the appropriate values for the packet,"pcap_next_APIName reads the next packet (by calling pcap_dispatch_APIName with a cnt of 1) and returns a u_char pointer to the data in that packet. The packet data is not to be freed by the caller, and is not guaranteed to be valid after the next call to pcap_next_ex_APIName, pcap_next_APIName, pcap_loop_APIName, or pcap_dispatch_APIName; if the code needs it to remain valid, it must make a copy of it. The pcap_pkthdr structure pointed to by h is filled in with the appropriate values for the packet"
pcap_geterr_APIName returns the error text pertaining to the last pcap library error,null,pcap_geterr_APIName returns the error text pertaining to the last pcap library error.,pcap_geterr_APIName returns the error text pertaining to the last pcap library error. NOTE: the pointer pcap_geterr_APIName returns will no longer point to a valid error message string after the pcap_t passed to it is closed; you must use or copy the string before closing the pcap_t
"pcap_dump_flush_APIName flushes the output buffer to the savefile , so that any packets written with pcap_dump_APIName but not yet written to the savefile will be written",null,"pcap_dump_flush_APIName flushes the output buffer to the savefile, so that any packets written with pcap_dump_APIName but not yet written to the savefile will be written","pcap_dump_flush_APIName flushes the output buffer to the savefile, so that any packets written with pcap_dump_APIName but not yet written to the savefile will be written"
pcap_create_APIName returns a pcap_t * on success and NULL on failure,null,pcap_create_APIName returns a pcap_t * on success and NULL on failure.,"pcap_create_APIName returns a pcap_t * on success and NULL on failure. If NULL be returned by pcap_create_APIName, pcap_create_APIParam_2 is filled in with an appropriate error message. pcap_create_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars"
It has no effect on savefiles,null,It has no effect on savefiles.,"pcap_setnonblock_APIName puts a capture handle into non-blocking mode, or takes it out of non-blocking mode, depending on whether the pcap_setnonblock_APIParam_2 argument is non-zero or zero. It has no effect on savefiles. If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message; otherwise, 0 be returned by pcap_setnonblock_APIName. In non-blocking mode, an attempt to read from the capture descriptor with pcap_dispatch_APIName will, if no packets are currently available to be read, return 0 immediately rather than blocking waiting for packets to arrive. pcap_loop_APIName and pcap_next_APIName will not work in non-blocking mode"
pcap_close_APIName closes the files associated with pcap_close_APIParam_1 and deallocates resources,null,pcap_close_APIName closes the files associated with pcap_close_APIParam_1 and deallocates resources,pcap_close_APIName closes the files associated with pcap_close_APIParam_1 and deallocates resources
pcap_create_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars,null,pcap_create_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars,"pcap_create_APIName returns a pcap_t * on success and NULL on failure. If NULL be returned by pcap_create_APIName, pcap_create_APIParam_2 is filled in with an appropriate error message. pcap_create_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars"
The format of the link-layer header is indicated by the return value of the pcap_datalink_APIName routine when handed the pcap_t value also passed to pcap_loop_APIName or pcap_dispatch_APIName,null,The format of the link-layer header is indicated by the return value of the pcap_datalink_APIName routine when handed the pcap_t value also passed to pcap_loop_APIName or pcap_dispatch_APIName.,"The bytes of data from the packet begin with a link-layer header. The format of the link-layer header is indicated by the return value of the pcap_datalink_APIName routine when handed the pcap_t value also passed to pcap_loop_APIName or pcap_dispatch_APIName. https://www.tcpdump.org/linktypes.html lists the values pcap_datalink_APIName can return and describes the packet formats that correspond to those values. The value pcap_next_ex_APIName returns will be valid for all packets received unless and until pcap_set_datalink_APIName is called; after a successful call to pcap_set_datalink_APIName, all subsequent packets will have a link-layer header of the type specified by the link-layer header type value passed to pcap_set_datalink"
pcap_strerror_APIName is provided in case strerror_APIName is not available,null,pcap_strerror_APIName is provided in case strerror_APIName is not available.,pcap_strerror_APIName is provided in case strerror_APIName is not available. pcap_strerror_APIName returns an pcap_strerror_APIParam_1 message string corresponding to error
"If NULL be returned by pcap_create_APIName, pcap_create_APIParam_2 is filled in with an appropriate error message",null,"If NULL be returned by pcap_create_APIName, pcap_create_APIParam_2 is filled in with an appropriate error message.","pcap_create_APIName returns a pcap_t * on success and NULL on failure. If NULL be returned by pcap_create_APIName, pcap_create_APIParam_2 is filled in with an appropriate error message. pcap_create_APIParam_2 is assumed to be able to hold at least PCAP_ERRBUF_SIZE chars"
"Unfortunately , there is no way to determine",null,"Unfortunately , there is no way to determine ","pcap_next_APIName returns a pointer to the packet data on success, and returns NULL if an error occurred, or if no packets were read from a live capture (if, for example, they were discarded because they did not pass the packet filter, or if, on platforms that support a packet buffer timeout that starts before any packets arrive, the timeout expires before any packets arrive, or if the file descriptor for the capture device is in non-blocking mode and no packets were available to be read), or if no more packets are available in a savefile. Unfortunately, there is no way to determine whether an error occurred or not"
pcap_create_APIName is used to create a packet capture handle to look at packets on the network,null,pcap_create_APIName is used to create a packet capture handle to look at packets on the network.,"pcap_create_APIName is used to create a packet capture handle to look at packets on the network. pcap_create_APIParam_1 is a string that specifies the network device to open; on Linux systems with 2.2 or later kernels, a pcap_create_APIParam_1 argument of ""any"" or NULL can be used to capture packets from all interfaces"
pcap_snapshot_APIName returns the snapshot length on success and PCAP_ERROR_NOT_ACTIVATED if pcap_snapshot_APIName is called on a capture handle that has been created but not activated,null,pcap_snapshot_APIName returns the snapshot length on success and PCAP_ERROR_NOT_ACTIVATED if pcap_snapshot_APIName is called on a capture handle that has been created but not activated,pcap_snapshot_APIName returns the snapshot length on success and PCAP_ERROR_NOT_ACTIVATED if pcap_snapshot_APIName is called on a capture handle that has been created but not activated
"pcap_perror_APIName prints the text of the last pcap library error on stderr , prefixed by prefix",null,"pcap_perror_APIName prints the text of the last pcap library error on stderr, prefixed by prefix","pcap_perror_APIName prints the text of the last pcap library error on stderr, prefixed by prefix"
"If PCAP_ERROR be returned by pcap_next_ex_APIName, pcap_geterr_APIName or pcap_perror_APIName may be called with pcap_next_ex_APIParam_1 as an argument to fetch or display the error text",null,"If PCAP_ERROR be returned by pcap_next_ex_APIName, pcap_geterr_APIName or pcap_perror_APIName may be called with pcap_next_ex_APIParam_1 as an argument to fetch or display the error text","pcap_next_ex_APIName returns 1 if the packet was read without problems, 0 if packets are being read from a live capture and the packet buffer timeout expired, PCAP_ERROR if an error occurred while reading the packet, and PCAP_ERROR_BREAK if packets are being read from a savefile and there are no more packets to read from the savefile. If PCAP_ERROR be returned by pcap_next_ex_APIName, pcap_geterr_APIName or pcap_perror_APIName may be called with pcap_next_ex_APIParam_1 as an argument to fetch or display the error text"
pcap_loop_APIName and pcap_next_APIName will not work in non-blocking mode,null,pcap_loop_APIName and pcap_next_APIName will not work in non-blocking mode,"pcap_setnonblock_APIName puts a capture handle into non-blocking mode, or takes it out of non-blocking mode, depending on whether the pcap_setnonblock_APIParam_2 argument is non-zero or zero. It has no effect on savefiles. If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message; otherwise, 0 be returned by pcap_setnonblock_APIName. In non-blocking mode, an attempt to read from the capture descriptor with pcap_dispatch_APIName will, if no packets are currently available to be read, return 0 immediately rather than blocking waiting for packets to arrive. pcap_loop_APIName and pcap_next_APIName will not work in non-blocking mode"
"Do NOT assume that the packets for a given capture or savefile will have any given link-layer header type , such as DLT_EN10MB for Ethernet",null,"Do NOT assume that the packets for a given capture or savefile will have any given link-layer header type, such as DLT_EN10MB for Ethernet.","Do NOT assume that the packets for a given capture or savefile will have any given link-layer header type, such as DLT_EN10MB for Ethernet. For example, the ""any"" device on Linux will have a link-layer header type of DLT_LINUX_SLL even if all devices on the system at the time the ""any"" device is opened have some other data link type, such as DLT_EN10MB for Ethernet"
pcap_lib_version_APIName returns a pointer to a string giving information about the version of the libpcap library being used,null,pcap_lib_version_APIName returns a pointer to a string giving information about the version of the libpcap library being used; note that it contains more information than just a version number,pcap_lib_version_APIName returns a pointer to a string giving information about the version of the libpcap library being used; note that it contains more information than just a version number
"pcap_snapshot_APIName returns the snapshot length specified when pcap_set_snaplen_APIName or pcap_open_live_APIName was called, for a live capture, or the snapshot length from the capture file, for a savefile",null,"pcap_snapshot_APIName returns the snapshot length specified when pcap_set_snaplen_APIName or pcap_open_live_APIName was called, for a live capture, or the snapshot length from the capture file, for a savefile","pcap_snapshot_APIName returns the snapshot length specified when pcap_set_snaplen_APIName or pcap_open_live_APIName was called, for a live capture, or the snapshot length from the capture file, for a savefile"
note that it contains more information than just a version number,null,pcap_lib_version_APIName returns a pointer to a string giving information about the version of the libpcap library being used; note that it contains more information than just a version number,pcap_lib_version_APIName returns a pointer to a string giving information about the version of the libpcap library being used; note that it contains more information than just a version number
"If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message",null,"If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message; otherwise, 0 be returned by pcap_setnonblock_APIName.","pcap_setnonblock_APIName puts a capture handle into non-blocking mode, or takes it out of non-blocking mode, depending on whether the pcap_setnonblock_APIParam_2 argument is non-zero or zero. It has no effect on savefiles. If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message; otherwise, 0 be returned by pcap_setnonblock_APIName. In non-blocking mode, an attempt to read from the capture descriptor with pcap_dispatch_APIName will, if no packets are currently available to be read, return 0 immediately rather than blocking waiting for packets to arrive. pcap_loop_APIName and pcap_next_APIName will not work in non-blocking mode"
"otherwise, 0 be returned by pcap_setnonblock_APIName",null,"If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message; otherwise, 0 be returned by pcap_setnonblock_APIName.","pcap_setnonblock_APIName puts a capture handle into non-blocking mode, or takes it out of non-blocking mode, depending on whether the pcap_setnonblock_APIParam_2 argument is non-zero or zero. It has no effect on savefiles. If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message; otherwise, 0 be returned by pcap_setnonblock_APIName. In non-blocking mode, an attempt to read from the capture descriptor with pcap_dispatch_APIName will, if no packets are currently available to be read, return 0 immediately rather than blocking waiting for packets to arrive. pcap_loop_APIName and pcap_next_APIName will not work in non-blocking mode"
"pcap_setnonblock_APIName puts a capture handle into non-blocking mode , or takes it out of non-blocking mode , depending on or zero",null,"pcap_setnonblock_APIName puts a capture handle into non-blocking mode , or takes it out of non-blocking mode , depending on  or zero .","pcap_setnonblock_APIName puts a capture handle into non-blocking mode, or takes it out of non-blocking mode, depending on whether the pcap_setnonblock_APIParam_2 argument is non-zero or zero. It has no effect on savefiles. If there is an error, PCAP_ERROR be returned by pcap_setnonblock_APIName and pcap_setnonblock_APIParam_3 is filled in with an appropriate error message; otherwise, 0 be returned by pcap_setnonblock_APIName. In non-blocking mode, an attempt to read from the capture descriptor with pcap_dispatch_APIName will, if no packets are currently available to be read, return 0 immediately rather than blocking waiting for packets to arrive. pcap_loop_APIName and pcap_next_APIName will not work in non-blocking mode"
pcap_getnonblock_APIName returns the current non-blocking state of the capture descriptor,null,pcap_getnonblock_APIName returns the current non-blocking state of the capture descriptor; it always returns 0 on savefiles.,"pcap_getnonblock_APIName returns the current non-blocking state of the capture descriptor; it always returns 0 on savefiles. If there is an error, PCAP_ERROR be returned by pcap_getnonblock_APIName and pcap_getnonblock_APIParam_2 is filled in with an appropriate error message"
it always returns 0 on savefiles,null,pcap_getnonblock_APIName returns the current non-blocking state of the capture descriptor; it always returns 0 on savefiles.,"pcap_getnonblock_APIName returns the current non-blocking state of the capture descriptor; it always returns 0 on savefiles. If there is an error, PCAP_ERROR be returned by pcap_getnonblock_APIName and pcap_getnonblock_APIParam_2 is filled in with an appropriate error message"
